"i","rt","response","trial_type","trial_index","time_elapsed","internal_node_id","group1","group2","pair"
29,5682,64,"html-slider-response",7,71520,"0.0-2.0-0.5","D1","J1","D1 J1"
29,7559,35,"html-slider-response",8,79182,"0.0-2.0-0.6","C1","E1","C1 E1"
29,7697,67,"html-slider-response",9,86983,"0.0-2.0-0.7","H1","I1","H1 I1"
29,7395,59,"html-slider-response",10,94483,"0.0-2.0-0.8","D1","F1","D1 F1"
29,5465,65,"html-slider-response",11,100051,"0.0-2.0-0.9","C1","L1","C1 L1"
29,4625,25,"html-slider-response",12,104782,"0.0-2.0-0.10","F1","K1","F1 K1"
29,4935,33,"html-slider-response",13,109820,"0.0-2.0-0.11","E1","L1","E1 L1"
29,5880,59,"html-slider-response",14,115802,"0.0-2.0-0.12","G1","J1","G1 J1"
29,28894,61,"html-slider-response",15,144801,"0.0-2.0-0.13","C1","K1","C1 K1"
29,3523,32,"html-slider-response",16,148427,"0.0-2.0-0.14","B1","F1","B1 F1"
29,4086,38,"html-slider-response",17,152624,"0.0-2.0-0.15","C1","H1","C1 H1"
29,2913,66,"html-slider-response",18,155641,"0.0-2.0-0.16","C1","D1","C1 D1"
29,4752,66,"html-slider-response",19,160497,"0.0-2.0-0.17","F1","L1","F1 L1"
29,3947,66,"html-slider-response",20,164547,"0.0-2.0-0.18","B1","G1","B1 G1"
29,3890,40,"html-slider-response",21,168540,"0.0-2.0-0.19","B1","J1","B1 J1"
29,3152,40,"html-slider-response",22,171797,"0.0-2.0-0.20","G1","H1","G1 H1"
29,3906,41,"html-slider-response",23,175807,"0.0-2.0-0.21","B1","C1","B1 C1"
30,11606,55,"html-slider-response",2,23866,"0.0-2.0-0.0","G1","H1","G1 H1"
30,2058,72,"html-slider-response",3,26027,"0.0-2.0-0.1","E1","L1","E1 L1"
30,2081,73,"html-slider-response",4,28210,"0.0-2.0-0.2","C1","D1","C1 D1"
30,6130,62,"html-slider-response",5,34441,"0.0-2.0-0.3","G1","J1","G1 J1"
30,2781,70,"html-slider-response",6,37322,"0.0-2.0-0.4","C1","E1","C1 E1"
30,4602,66,"html-slider-response",7,42027,"0.0-2.0-0.5","B1","G1","B1 G1"
30,5458,29,"html-slider-response",8,47585,"0.0-2.0-0.6","H1","I1","H1 I1"
30,4525,35,"html-slider-response",9,52211,"0.0-2.0-0.7","D1","F1","D1 F1"
30,2531,36,"html-slider-response",10,54843,"0.0-2.0-0.8","D1","E1","D1 E1"
30,2610,58,"html-slider-response",11,57555,"0.0-2.0-0.9","F1","H1","F1 H1"
30,2033,54,"html-slider-response",12,59689,"0.0-2.0-0.10","E1","I1","E1 I1"
30,4731,58,"html-slider-response",13,64523,"0.0-2.0-0.11","C1","L1","C1 L1"
30,2985,53,"html-slider-response",14,67610,"0.0-2.0-0.12","B1","J1","B1 J1"
30,2940,37,"html-slider-response",15,70649,"0.0-2.0-0.13","A1","F1","A1 F1"
30,1946,39,"html-slider-response",16,72699,"0.0-2.0-0.14","B1","F1","B1 F1"
30,3491,61,"html-slider-response",17,76291,"0.0-2.0-0.15","F1","L1","F1 L1"
30,2859,59,"html-slider-response",18,79250,"0.0-2.0-0.16","C1","J1","C1 J1"
30,3642,49,"html-slider-response",19,82994,"0.0-2.0-0.17","C1","H1","C1 H1"
30,2411,40,"html-slider-response",20,85506,"0.0-2.0-0.18","F1","K1","F1 K1"
30,2363,41,"html-slider-response",21,87970,"0.0-2.0-0.19","D1","J1","D1 J1"
30,2667,61,"html-slider-response",22,90739,"0.0-2.0-0.20","C1","K1","C1 K1"
30,2027,38,"html-slider-response",23,92866,"0.0-2.0-0.21","B1","C1","B1 C1"
31,3018,32,"html-slider-response",2,15683,"0.0-2.0-0.0","B1","G1","B1 G1"
31,2425,58,"html-slider-response",3,18212,"0.0-2.0-0.1","F1","K1","F1 K1"
31,2986,41,"html-slider-response",4,21299,"0.0-2.0-0.2","C1","L1","C1 L1"
31,2275,21,"html-slider-response",5,23675,"0.0-2.0-0.3","E1","I1","E1 I1"
31,2500,37,"html-slider-response",6,26275,"0.0-2.0-0.4","B1","C1","B1 C1"
31,2211,66,"html-slider-response",7,28588,"0.0-2.0-0.5","F1","L1","F1 L1"
31,2388,16,"html-slider-response",8,31083,"0.0-2.0-0.6","D1","F1","D1 F1"
31,5227,19,"html-slider-response",9,36412,"0.0-2.0-0.7","D1","J1","D1 J1"
31,2748,10,"html-slider-response",10,39260,"0.0-2.0-0.8","B1","J1","B1 J1"
31,2290,67,"html-slider-response",11,41652,"0.0-2.0-0.9","C1","J1","C1 J1"
31,2371,39,"html-slider-response",12,44123,"0.0-2.0-0.10","C1","E1","C1 E1"
31,2531,46,"html-slider-response",13,46755,"0.0-2.0-0.11","E1","L1","E1 L1"
31,2444,56,"html-slider-response",14,49299,"0.0-2.0-0.12","H1","I1","H1 I1"
31,2492,10,"html-slider-response",15,51891,"0.0-2.0-0.13","D1","E1","D1 E1"
31,3090,42,"html-slider-response",16,55084,"0.0-2.0-0.14","G1","J1","G1 J1"
31,2699,45,"html-slider-response",17,57883,"0.0-2.0-0.15","C1","D1","C1 D1"
31,6260,41,"html-slider-response",18,64244,"0.0-2.0-0.16","F1","H1","F1 H1"
31,4691,59,"html-slider-response",19,69036,"0.0-2.0-0.17","C1","K1","C1 K1"
31,2300,55,"html-slider-response",20,71436,"0.0-2.0-0.18","G1","H1","G1 H1"
31,2204,27,"html-slider-response",21,73740,"0.0-2.0-0.19","B1","F1","B1 F1"
31,2116,34,"html-slider-response",22,75956,"0.0-2.0-0.20","C1","H1","C1 H1"
31,6259,10,"html-slider-response",23,82316,"0.0-2.0-0.21","A1","F1","A1 F1"
32,5288,16,"html-slider-response",2,9907,"0.0-2.0-0.0","B1","J1","B1 J1"
32,2739,24,"html-slider-response",3,12778,"0.0-2.0-0.1","E1","L1","E1 L1"
32,2635,28,"html-slider-response",4,15543,"0.0-2.0-0.2","G1","H1","G1 H1"
32,6322,46,"html-slider-response",5,21991,"0.0-2.0-0.3","C1","H1","C1 H1"
32,2762,34,"html-slider-response",6,24881,"0.0-2.0-0.4","C1","D1","C1 D1"
32,2566,17,"html-slider-response",7,27569,"0.0-2.0-0.5","E1","I1","E1 I1"
32,2295,17,"html-slider-response",8,30000,"0.0-2.0-0.6","F1","K1","F1 K1"
32,3642,16,"html-slider-response",9,33769,"0.0-2.0-0.7","D1","J1","D1 J1"
32,2113,61,"html-slider-response",10,36009,"0.0-2.0-0.8","A1","F1","A1 F1"
32,2080,19,"html-slider-response",11,38209,"0.0-2.0-0.9","B1","G1","B1 G1"
32,2958,58,"html-slider-response",12,41288,"0.0-2.0-0.10","C1","K1","C1 K1"
32,3215,13,"html-slider-response",13,44624,"0.0-2.0-0.11","F1","H1","F1 H1"
32,2521,15,"html-slider-response",14,47257,"0.0-2.0-0.12","C1","L1","C1 L1"
32,2343,14,"html-slider-response",15,49720,"0.0-2.0-0.13","C1","E1","C1 E1"
32,2658,53,"html-slider-response",16,52504,"0.0-2.0-0.14","C1","J1","C1 J1"
32,1716,8,"html-slider-response",17,54353,"0.0-2.0-0.15","B1","C1","B1 C1"
32,2064,10,"html-slider-response",18,56537,"0.0-2.0-0.16","D1","F1","D1 F1"
32,1554,15,"html-slider-response",19,58208,"0.0-2.0-0.17","D1","E1","D1 E1"
32,1447,19,"html-slider-response",20,59760,"0.0-2.0-0.18","B1","F1","B1 F1"
32,2697,58,"html-slider-response",21,62566,"0.0-2.0-0.19","H1","I1","H1 I1"
32,1927,30,"html-slider-response",22,64629,"0.0-2.0-0.20","G1","J1","G1 J1"
32,2267,57,"html-slider-response",23,67013,"0.0-2.0-0.21","F1","L1","F1 L1"
33,5380,0,"html-slider-response",2,27614,"0.0-2.0-0.0","G1","H1","G1 H1"
33,9882,0,"html-slider-response",3,37599,"0.0-2.0-0.1","D1","J1","D1 J1"
33,2546,0,"html-slider-response",4,40247,"0.0-2.0-0.2","B1","G1","B1 G1"
33,9612,0,"html-slider-response",5,49961,"0.0-2.0-0.3","C1","E1","C1 E1"
33,3057,77,"html-slider-response",6,53121,"0.0-2.0-0.4","F1","L1","F1 L1"
33,3547,82,"html-slider-response",7,56769,"0.0-2.0-0.5","H1","I1","H1 I1"
33,7443,62,"html-slider-response",8,64313,"0.0-2.0-0.6","E1","I1","E1 I1"
33,3506,79,"html-slider-response",9,67922,"0.0-2.0-0.7","D1","F1","D1 F1"
33,2883,0,"html-slider-response",10,70907,"0.0-2.0-0.8","C1","K1","C1 K1"
33,2802,33,"html-slider-response",11,73811,"0.0-2.0-0.9","A1","F1","A1 F1"
33,4523,0,"html-slider-response",12,78435,"0.0-2.0-0.10","B1","C1","B1 C1"
33,2658,70,"html-slider-response",13,81195,"0.0-2.0-0.11","B1","J1","B1 J1"
33,3884,0,"html-slider-response",14,85180,"0.0-2.0-0.12","F1","K1","F1 K1"
33,4098,10,"html-slider-response",15,89380,"0.0-2.0-0.13","G1","J1","G1 J1"
33,3049,0,"html-slider-response",16,92533,"0.0-2.0-0.14","D1","E1","D1 E1"
33,3804,9,"html-slider-response",17,96437,"0.0-2.0-0.15","C1","J1","C1 J1"
33,9300,10,"html-slider-response",18,105838,"0.0-2.0-0.16","B1","F1","B1 F1"
33,3554,20,"html-slider-response",19,109494,"0.0-2.0-0.17","E1","L1","E1 L1"
33,3130,0,"html-slider-response",20,112727,"0.0-2.0-0.18","C1","D1","C1 D1"
33,1986,0,"html-slider-response",21,114815,"0.0-2.0-0.19","C1","L1","C1 L1"
33,3531,77,"html-slider-response",22,118447,"0.0-2.0-0.20","F1","H1","F1 H1"
33,4771,0,"html-slider-response",23,123319,"0.0-2.0-0.21","C1","H1","C1 H1"
34,9194,36,"html-slider-response",2,24048,"0.0-2.0-0.0","C1","K1","C1 K1"
34,10357,28,"html-slider-response",3,34509,"0.0-2.0-0.1","G1","H1","G1 H1"
34,5358,37,"html-slider-response",4,39970,"0.0-2.0-0.2","G1","J1","G1 J1"
34,4383,31,"html-slider-response",5,44452,"0.0-2.0-0.3","B1","C1","B1 C1"
34,6935,60,"html-slider-response",6,51491,"0.0-2.0-0.4","B1","J1","B1 J1"
34,7590,55,"html-slider-response",7,59182,"0.0-2.0-0.5","H1","I1","H1 I1"
34,7088,57,"html-slider-response",8,66372,"0.0-2.0-0.6","F1","H1","F1 H1"
34,3764,79,"html-slider-response",9,70237,"0.0-2.0-0.7","E1","L1","E1 L1"
34,4831,74,"html-slider-response",10,75172,"0.0-2.0-0.8","A1","F1","A1 F1"
34,4122,35,"html-slider-response",11,79397,"0.0-2.0-0.9","C1","E1","C1 E1"
34,4330,29,"html-slider-response",12,83829,"0.0-2.0-0.10","D1","E1","D1 E1"
34,5100,70,"html-slider-response",13,89032,"0.0-2.0-0.11","C1","J1","C1 J1"
34,3530,75,"html-slider-response",14,92663,"0.0-2.0-0.12","F1","L1","F1 L1"
34,4657,34,"html-slider-response",15,97425,"0.0-2.0-0.13","F1","K1","F1 K1"
34,4606,39,"html-slider-response",16,102134,"0.0-2.0-0.14","B1","F1","B1 F1"
34,4169,34,"html-slider-response",17,106405,"0.0-2.0-0.15","E1","I1","E1 I1"
34,6940,38,"html-slider-response",18,113447,"0.0-2.0-0.16","C1","H1","C1 H1"
34,5995,75,"html-slider-response",19,119544,"0.0-2.0-0.17","B1","G1","B1 G1"
34,4267,38,"html-slider-response",20,123911,"0.0-2.0-0.18","C1","L1","C1 L1"
34,2915,81,"html-slider-response",21,126926,"0.0-2.0-0.19","C1","D1","C1 D1"
34,3958,37,"html-slider-response",22,130984,"0.0-2.0-0.20","D1","F1","D1 F1"
34,5261,43,"html-slider-response",23,136348,"0.0-2.0-0.21","D1","J1","D1 J1"
35,8308,22,"html-slider-response",2,154849,"0.0-2.0-0.0","G1","J1","G1 J1"
35,2474,40,"html-slider-response",3,157425,"0.0-2.0-0.1","C1","E1","C1 E1"
35,2807,78,"html-slider-response",4,160333,"0.0-2.0-0.2","C1","D1","C1 D1"
35,2944,23,"html-slider-response",5,163379,"0.0-2.0-0.3","D1","F1","D1 F1"
35,2390,58,"html-slider-response",6,165871,"0.0-2.0-0.4","H1","I1","H1 I1"
35,2624,43,"html-slider-response",7,168597,"0.0-2.0-0.5","C1","K1","C1 K1"
35,3133,22,"html-slider-response",8,171831,"0.0-2.0-0.6","F1","K1","F1 K1"
35,3072,69,"html-slider-response",9,175005,"0.0-2.0-0.7","E1","L1","E1 L1"
35,2596,43,"html-slider-response",10,177703,"0.0-2.0-0.8","C1","H1","C1 H1"
35,3683,30,"html-slider-response",11,181487,"0.0-2.0-0.9","D1","J1","D1 J1"
35,3192,54,"html-slider-response",12,184781,"0.0-2.0-0.10","B1","G1","B1 G1"
35,2849,15,"html-slider-response",13,187731,"0.0-2.0-0.11","A1","F1","A1 F1"
35,2643,36,"html-slider-response",14,190475,"0.0-2.0-0.12","C1","J1","C1 J1"
35,2989,23,"html-slider-response",15,193565,"0.0-2.0-0.13","B1","C1","B1 C1"
35,5367,39,"html-slider-response",16,199033,"0.0-2.0-0.14","C1","L1","C1 L1"
35,2963,28,"html-slider-response",17,202097,"0.0-2.0-0.15","B1","J1","B1 J1"
35,2952,57,"html-slider-response",18,205151,"0.0-2.0-0.16","G1","H1","G1 H1"
35,2773,67,"html-slider-response",19,208025,"0.0-2.0-0.17","F1","L1","F1 L1"
35,3100,38,"html-slider-response",20,211227,"0.0-2.0-0.18","F1","H1","F1 H1"
35,2805,22,"html-slider-response",21,214133,"0.0-2.0-0.19","B1","F1","B1 F1"
35,5411,52,"html-slider-response",22,219645,"0.0-2.0-0.20","E1","I1","E1 I1"
35,5619,15,"html-slider-response",23,225365,"0.0-2.0-0.21","D1","E1","D1 E1"
36,6381,44,"html-slider-response",2,311532,"0.0-2.0-0.0","E1","I1","E1 I1"
36,4200,44,"html-slider-response",3,315839,"0.0-2.0-0.1","C1","D1","C1 D1"
36,5793,63,"html-slider-response",4,321738,"0.0-2.0-0.2","H1","I1","H1 I1"
36,3347,56,"html-slider-response",5,325190,"0.0-2.0-0.3","C1","K1","C1 K1"
36,3993,78,"html-slider-response",6,329288,"0.0-2.0-0.4","C1","J1","C1 J1"
36,3605,19,"html-slider-response",7,332997,"0.0-2.0-0.5","B1","F1","B1 F1"
36,3091,54,"html-slider-response",8,336192,"0.0-2.0-0.6","F1","L1","F1 L1"
36,3843,11,"html-slider-response",9,340141,"0.0-2.0-0.7","C1","L1","C1 L1"
36,2986,23,"html-slider-response",10,343230,"0.0-2.0-0.8","F1","H1","F1 H1"
36,3396,57,"html-slider-response",11,346729,"0.0-2.0-0.9","D1","J1","D1 J1"
36,3254,69,"html-slider-response",12,350087,"0.0-2.0-0.10","G1","H1","G1 H1"
36,2930,24,"html-slider-response",13,353122,"0.0-2.0-0.11","E1","L1","E1 L1"
36,3712,11,"html-slider-response",14,356936,"0.0-2.0-0.12","C1","H1","C1 H1"
36,3695,40,"html-slider-response",15,360736,"0.0-2.0-0.13","A1","F1","A1 F1"
36,4157,58,"html-slider-response",16,364998,"0.0-2.0-0.14","B1","G1","B1 G1"
36,2706,63,"html-slider-response",17,367806,"0.0-2.0-0.15","F1","K1","F1 K1"
36,6604,39,"html-slider-response",18,374514,"0.0-2.0-0.16","D1","F1","D1 F1"
36,4141,63,"html-slider-response",19,378760,"0.0-2.0-0.17","B1","C1","B1 C1"
36,5128,25,"html-slider-response",20,383990,"0.0-2.0-0.18","D1","E1","D1 E1"
36,3379,35,"html-slider-response",21,387474,"0.0-2.0-0.19","C1","E1","C1 E1"
36,8178,53,"html-slider-response",22,395754,"0.0-2.0-0.20","B1","J1","B1 J1"
36,2438,57,"html-slider-response",23,398296,"0.0-2.0-0.21","G1","J1","G1 J1"
37,4483,73,"html-slider-response",2,15613,"0.0-2.0-0.0","C1","D1","C1 D1"
37,3202,84,"html-slider-response",3,18917,"0.0-2.0-0.1","H1","I1","H1 I1"
37,4066,67,"html-slider-response",4,23085,"0.0-2.0-0.2","G1","J1","G1 J1"
37,2202,9,"html-slider-response",5,25390,"0.0-2.0-0.3","D1","J1","D1 J1"
37,3019,32,"html-slider-response",6,28510,"0.0-2.0-0.4","B1","F1","B1 F1"
37,2066,12,"html-slider-response",7,30678,"0.0-2.0-0.5","D1","F1","D1 F1"
37,2338,71,"html-slider-response",8,33117,"0.0-2.0-0.6","F1","L1","F1 L1"
37,2522,13,"html-slider-response",9,35741,"0.0-2.0-0.7","B1","G1","B1 G1"
37,1979,19,"html-slider-response",10,37822,"0.0-2.0-0.8","C1","E1","C1 E1"
37,2267,19,"html-slider-response",11,40189,"0.0-2.0-0.9","B1","J1","B1 J1"
37,2995,16,"html-slider-response",12,43286,"0.0-2.0-0.10","B1","C1","B1 C1"
37,3820,62,"html-slider-response",13,47206,"0.0-2.0-0.11","A1","F1","A1 F1"
37,3498,22,"html-slider-response",14,50806,"0.0-2.0-0.12","F1","K1","F1 K1"
37,4225,61,"html-slider-response",15,55134,"0.0-2.0-0.13","D1","E1","D1 E1"
37,2291,13,"html-slider-response",16,57526,"0.0-2.0-0.14","E1","L1","E1 L1"
37,3171,16,"html-slider-response",17,60798,"0.0-2.0-0.15","C1","L1","C1 L1"
37,3147,71,"html-slider-response",18,64046,"0.0-2.0-0.16","G1","H1","G1 H1"
37,1955,24,"html-slider-response",19,66102,"0.0-2.0-0.17","F1","H1","F1 H1"
37,2010,21,"html-slider-response",20,68213,"0.0-2.0-0.18","C1","J1","C1 J1"
37,2444,23,"html-slider-response",21,70758,"0.0-2.0-0.19","E1","I1","E1 I1"
37,2553,18,"html-slider-response",22,73414,"0.0-2.0-0.20","C1","H1","C1 H1"
37,1906,20,"html-slider-response",23,75421,"0.0-2.0-0.21","C1","K1","C1 K1"
38,5605,30,"html-slider-response",2,24045,"0.0-2.0-0.0","B1","J1","B1 J1"
38,3779,64,"html-slider-response",3,27927,"0.0-2.0-0.1","C1","K1","C1 K1"
38,2450,43,"html-slider-response",4,30478,"0.0-2.0-0.2","B1","F1","B1 F1"
38,7001,59,"html-slider-response",5,37581,"0.0-2.0-0.3","C1","H1","C1 H1"
38,4382,76,"html-slider-response",6,42065,"0.0-2.0-0.4","G1","H1","G1 H1"
38,5736,56,"html-slider-response",7,47903,"0.0-2.0-0.5","G1","J1","G1 J1"
38,3074,57,"html-slider-response",8,51079,"0.0-2.0-0.6","C1","J1","C1 J1"
38,3628,25,"html-slider-response",9,54809,"0.0-2.0-0.7","E1","I1","E1 I1"
38,3535,29,"html-slider-response",10,58446,"0.0-2.0-0.8","D1","J1","D1 J1"
38,4068,96,"html-slider-response",11,62616,"0.0-2.0-0.9","H1","I1","H1 I1"
38,3389,2,"html-slider-response",12,66107,"0.0-2.0-0.10","C1","E1","C1 E1"
38,2937,22,"html-slider-response",13,69146,"0.0-2.0-0.11","A1","F1","A1 F1"
38,2186,53,"html-slider-response",14,71433,"0.0-2.0-0.12","F1","K1","F1 K1"
38,3591,39,"html-slider-response",15,75127,"0.0-2.0-0.13","B1","G1","B1 G1"
38,2542,8,"html-slider-response",16,77769,"0.0-2.0-0.14","D1","E1","D1 E1"
38,5044,54,"html-slider-response",17,82914,"0.0-2.0-0.15","C1","D1","C1 D1"
38,2186,32,"html-slider-response",18,85201,"0.0-2.0-0.16","D1","F1","D1 F1"
38,2892,0,"html-slider-response",19,88195,"0.0-2.0-0.17","B1","C1","B1 C1"
38,2580,63,"html-slider-response",20,90875,"0.0-2.0-0.18","F1","L1","F1 L1"
38,2585,20,"html-slider-response",21,93561,"0.0-2.0-0.19","C1","L1","C1 L1"
38,2700,11,"html-slider-response",22,96363,"0.0-2.0-0.20","E1","L1","E1 L1"
38,2689,34,"html-slider-response",23,99154,"0.0-2.0-0.21","F1","H1","F1 H1"
39,4828,24,"html-slider-response",2,15159,"0.0-2.0-0.0","B1","G1","B1 G1"
39,2438,82,"html-slider-response",3,17702,"0.0-2.0-0.1","C1","J1","C1 J1"
39,1302,65,"html-slider-response",4,19107,"0.0-2.0-0.2","G1","H1","G1 H1"
39,1510,18,"html-slider-response",5,20719,"0.0-2.0-0.3","F1","H1","F1 H1"
39,1724,13,"html-slider-response",6,22546,"0.0-2.0-0.4","A1","F1","A1 F1"
39,1318,41,"html-slider-response",7,23967,"0.0-2.0-0.5","E1","L1","E1 L1"
39,1103,67,"html-slider-response",8,25171,"0.0-2.0-0.6","H1","I1","H1 I1"
39,1386,33,"html-slider-response",9,26658,"0.0-2.0-0.7","B1","J1","B1 J1"
39,630,43,"html-slider-response",10,27390,"0.0-2.0-0.8","F1","L1","F1 L1"
39,1165,65,"html-slider-response",11,28658,"0.0-2.0-0.9","C1","E1","C1 E1"
39,1443,82,"html-slider-response",12,30203,"0.0-2.0-0.10","C1","K1","C1 K1"
39,1194,68,"html-slider-response",13,31498,"0.0-2.0-0.11","B1","F1","B1 F1"
39,2321,55,"html-slider-response",14,33921,"0.0-2.0-0.12","D1","J1","D1 J1"
39,1661,38,"html-slider-response",15,35687,"0.0-2.0-0.13","B1","C1","B1 C1"
39,1960,69,"html-slider-response",16,37749,"0.0-2.0-0.14","C1","D1","C1 D1"
39,1695,18,"html-slider-response",17,39546,"0.0-2.0-0.15","D1","E1","D1 E1"
39,2132,73,"html-slider-response",18,41782,"0.0-2.0-0.16","G1","J1","G1 J1"
39,1460,63,"html-slider-response",19,43342,"0.0-2.0-0.17","C1","L1","C1 L1"
39,1321,33,"html-slider-response",20,44767,"0.0-2.0-0.18","C1","H1","C1 H1"
39,2569,16,"html-slider-response",21,47436,"0.0-2.0-0.19","E1","I1","E1 I1"
39,1008,23,"html-slider-response",22,48546,"0.0-2.0-0.20","D1","F1","D1 F1"
39,1165,32,"html-slider-response",23,49813,"0.0-2.0-0.21","F1","K1","F1 K1"
40,2921,73,"html-slider-response",2,11590,"0.0-2.0-0.0","E1","I1","E1 I1"
40,2082,82,"html-slider-response",3,13775,"0.0-2.0-0.1","F1","L1","F1 L1"
40,2548,20,"html-slider-response",4,16423,"0.0-2.0-0.2","B1","G1","B1 G1"
40,2372,6,"html-slider-response",5,18895,"0.0-2.0-0.3","B1","C1","B1 C1"
40,2587,36,"html-slider-response",6,21583,"0.0-2.0-0.4","G1","J1","G1 J1"
40,2339,45,"html-slider-response",7,24024,"0.0-2.0-0.5","C1","H1","C1 H1"
40,2362,13,"html-slider-response",8,26488,"0.0-2.0-0.6","D1","J1","D1 J1"
40,2403,13,"html-slider-response",9,28992,"0.0-2.0-0.7","D1","F1","D1 F1"
40,2819,32,"html-slider-response",10,31913,"0.0-2.0-0.8","C1","J1","C1 J1"
40,2676,0,"html-slider-response",11,34689,"0.0-2.0-0.9","B1","J1","B1 J1"
40,2554,59,"html-slider-response",12,37346,"0.0-2.0-0.10","E1","L1","E1 L1"
40,2587,4,"html-slider-response",13,40034,"0.0-2.0-0.11","C1","L1","C1 L1"
40,1723,67,"html-slider-response",14,41858,"0.0-2.0-0.12","G1","H1","G1 H1"
40,2418,55,"html-slider-response",15,44378,"0.0-2.0-0.13","F1","H1","F1 H1"
40,2387,31,"html-slider-response",16,46867,"0.0-2.0-0.14","D1","E1","D1 E1"
40,2147,58,"html-slider-response",17,49115,"0.0-2.0-0.15","C1","E1","C1 E1"
40,2459,26,"html-slider-response",18,51675,"0.0-2.0-0.16","B1","F1","B1 F1"
40,2075,81,"html-slider-response",19,53852,"0.0-2.0-0.17","F1","K1","F1 K1"
40,1963,18,"html-slider-response",20,55916,"0.0-2.0-0.18","A1","F1","A1 F1"
40,2899,58,"html-slider-response",21,58917,"0.0-2.0-0.19","C1","K1","C1 K1"
40,2557,95,"html-slider-response",22,61574,"0.0-2.0-0.20","H1","I1","H1 I1"
40,2018,83,"html-slider-response",23,63695,"0.0-2.0-0.21","C1","D1","C1 D1"
41,7115,58,"html-slider-response",2,19820,"0.0-2.0-0.0","A1","K1","A1 K1"
41,2829,80,"html-slider-response",3,22753,"0.0-2.0-0.1","E1","J1","E1 J1"
41,2884,32,"html-slider-response",4,25741,"0.0-2.0-0.2","D1","I1","D1 I1"
41,3285,38,"html-slider-response",5,29129,"0.0-2.0-0.3","F1","G1","F1 G1"
41,2620,56,"html-slider-response",6,31852,"0.0-2.0-0.4","E1","F1","E1 F1"
41,2474,65,"html-slider-response",7,34428,"0.0-2.0-0.5","H1","L1","H1 L1"
41,2433,22,"html-slider-response",8,36964,"0.0-2.0-0.6","A1","I1","A1 I1"
41,3638,40,"html-slider-response",9,40705,"0.0-2.0-0.7","A1","E1","A1 E1"
41,2666,12,"html-slider-response",10,43476,"0.0-2.0-0.8","B1","D1","B1 D1"
41,2130,64,"html-slider-response",11,45710,"0.0-2.0-0.9","J1","L1","J1 L1"
41,2159,61,"html-slider-response",12,47971,"0.0-2.0-0.10","I1","L1","I1 L1"
41,2550,38,"html-slider-response",13,50624,"0.0-2.0-0.11","D1","G1","D1 G1"
41,2381,9,"html-slider-response",14,53109,"0.0-2.0-0.12","E1","G1","E1 G1"
41,3009,54,"html-slider-response",15,56339,"0.0-2.0-0.13","E1","K1","E1 K1"
41,2259,82,"html-slider-response",16,58702,"0.0-2.0-0.14","J1","K1","J1 K1"
41,2063,42,"html-slider-response",17,60878,"0.0-2.0-0.15","A1","J1","A1 J1"
41,2169,25,"html-slider-response",18,63151,"0.0-2.0-0.16","G1","I1","G1 I1"
41,2372,13,"html-slider-response",19,65627,"0.0-2.0-0.17","B1","L1","B1 L1"
41,4872,96,"html-slider-response",20,70602,"0.0-2.0-0.18","H1","K1","H1 K1"
41,3498,20,"html-slider-response",21,74202,"0.0-2.0-0.19","B1","K1","B1 K1"
41,2792,13,"html-slider-response",22,77138,"0.0-2.0-0.20","A1","H1","A1 H1"
41,2353,23,"html-slider-response",23,79597,"0.0-2.0-0.21","B1","E1","B1 E1"
42,6697,36,"html-slider-response",2,13345,"0.0-2.0-0.0","H1","L1","H1 L1"
42,4525,22,"html-slider-response",3,17972,"0.0-2.0-0.1","A1","H1","A1 H1"
42,4998,63,"html-slider-response",4,23073,"0.0-2.0-0.2","E1","J1","E1 J1"
42,1819,36,"html-slider-response",5,24994,"0.0-2.0-0.3","B1","E1","B1 E1"
42,2610,60,"html-slider-response",6,27706,"0.0-2.0-0.4","D1","I1","D1 I1"
42,1176,62,"html-slider-response",7,28983,"0.0-2.0-0.5","E1","K1","E1 K1"
42,2448,48,"html-slider-response",8,31532,"0.0-2.0-0.6","E1","G1","E1 G1"
42,2252,61,"html-slider-response",9,33886,"0.0-2.0-0.7","D1","G1","D1 G1"
42,1742,65,"html-slider-response",10,35730,"0.0-2.0-0.8","J1","L1","J1 L1"
42,1783,56,"html-slider-response",11,37616,"0.0-2.0-0.9","B1","L1","B1 L1"
42,1016,36,"html-slider-response",12,38734,"0.0-2.0-0.10","B1","D1","B1 D1"
42,1522,18,"html-slider-response",13,40358,"0.0-2.0-0.11","A1","K1","A1 K1"
42,1402,36,"html-slider-response",14,41861,"0.0-2.0-0.12","F1","G1","F1 G1"
42,2058,85,"html-slider-response",15,44021,"0.0-2.0-0.13","H1","K1","H1 K1"
42,2298,40,"html-slider-response",16,46421,"0.0-2.0-0.14","A1","I1","A1 I1"
42,1240,34,"html-slider-response",17,47762,"0.0-2.0-0.15","B1","K1","B1 K1"
42,1897,48,"html-slider-response",18,49762,"0.0-2.0-0.16","G1","I1","G1 I1"
42,1002,57,"html-slider-response",19,50866,"0.0-2.0-0.17","I1","L1","I1 L1"
42,1240,62,"html-slider-response",20,52207,"0.0-2.0-0.18","A1","E1","A1 E1"
42,2028,93,"html-slider-response",21,54336,"0.0-2.0-0.19","E1","F1","E1 F1"
42,1280,68,"html-slider-response",22,55717,"0.0-2.0-0.20","J1","K1","J1 K1"
42,1303,77,"html-slider-response",23,57122,"0.0-2.0-0.21","A1","J1","A1 J1"
